Longitude,Latitude,Label
35.809222,34.455278,Tarabulus
116.75,-8.9,Tanjung Benete
133.933333,34.45,Hibi Ko
-66.183333,17.95,Bahia De Jobos
2.761667,51.167,Oostende
-77.133806,-11.975,La Pampilla Oil Terminal
10.630806,59.697472,Drobak
-49.663417,62.022056,Paamuit (Frederikshab)
-122.433333,37.966667,Point San Pablo
-77.309861,38.5575,Amherstburg
-122.5,47.616667,Creosote
136.866667,35.066667,Nagoya Ko
0.6813123,51.4348518,London Thamesport
0.3355513,51.455107,London Tilbury
8.546955,53.563767,Bremerhaven
55.29041,25.27481,Dubai - Port Rashid
-5.359866,36.135833,Europa Point (Gibralta)
-5.359866,36.135833,Port of Gibralta
-5.359866,36.135833,Gibralta
14.513192,35.8922,Valletta
14.491583,35.895333,Msida Yacht Marina (Valletta)
14.491583,35.895333,Manoel Yacht Marina (Valletta)
14.537069,35.823345,Malta Free Port
14.330085,35.990148,Cirkewwa Ferry Terminal
14.490722,35.931167,Spinola Bay
32.55867,29.935053,Suez
42.752056,13.0025,Assab
42.752056,13.0025,assab eritrea
56.357111,25.154111,Fujayrah Harbor
56.357111,25.154111,Fujairah
14.274944,40.84375,Napoli
14.274944,40.84375,Naples
47.934139,29.358694,Al Kuwayt
47.934139,29.358694,Kuwait City
2.35,51.066667,Dunkerque Port Ouest
2.35,51.066667,Dunkirk
-9.147528,38.688722,Lisboa
4.250306,51.352139,Antwerp
-1.12712,50.83217,Portchester
28.58522,43.8069,Mangalia
28.66899,44.14969,Constan╚øa
72.88414,18.80895,Mandwa
121.36862,12.06399,Semirara Island
-5.34862,36.10723,Gibraltar
-0.74767,37.74872,Puerto de Tomas Maestre
-0.78638,37.76732,Mar Menor
-57.83117,-51.68511,Stanley Harbour
8.30471,40.56728,Alghero
8.37793,39.20119,Portoscuso
18.85545,-34.15457,Gordons Bay
81.12935,6.11718,Hambantota
29.128,40.87624,Buyukada
28.88048,40.96998,Atakoy Marina
30.2069,59.96583,St Petersburg Russia
26.90156,-33.60575,Port Alfred
14.24424,40.55864,Capri
12.96455,40.89761,Ponza
124.32828,10.15549,Talibon
123.84578,9.6511,Tagbilaran
124.38737,10.13483,Bien Unido
6.63252,43.27367,St Tropez
-5.89214,57.06071,Armadale Isle of Skye
-8.76897,41.37133,Povoa de Varzim
-9.18154,43.12651,Camarinas
104.010417,2.159167,tanjung leman
115.24091,5.27352,Labuan
125.57374,-8.55172,Dili
-65.53276,45.35709,St Martins
-65.2681,44.95116,Port Lorne
72.84484,3.48035,Maamigili
-5.27047,36.28603,Puerto Sotogrande
-4.88582,36.50135,marbella
52.68459,24.16335,Al Ruwais
3.358722,6.428361,Apapa
26.36025,36.54781,Astypalaia Port
25.77,36.342056,Anafi
16.44211,43.16687,Hvar
15.30077,44.05045,Sukosan
35.5123,33.9012,Beirut
-143.61388,70.13036,barter island
39.48023,15.6129,Massawa Eritrea
-8.056667,43.651278,cedeira spain
32.55867,29.935053,Port Taufik
143.36488,44.3484,Monbetsu
25.14427,35.34628,Heraklion
-62.99182,17.48167,St. Eustatius
-16.357083,28.377472,Puerto Deportivo Radazul
105.38188,-5.58959,Tarahan
86.68333,20.2601,Paradeep Port
86.68333,20.2601,Paradweep Port
-46.31436,-23.93487,Porto de Santos
100.34581,5.42171,Penang Port
100.313694,5.444194,Tanjung Tokong
100.36306,5.39483,Butterworth
103.87174,1.45497,Pasir Gudang
-149.59739,-17.53209,Tahiti
-157.50411,1.93734,Kiribati
-1.30891,50.85201,Hamble le Rice
-1.29312,50.76317,Isle of Wight
12.61573,55.70738,Copenhagen
123.32256,10.95543,Cadiz City Port
97.15759,5.18326,Lhokseumawe
21.16752,56.89172,Pavilosta
31.54681,46.59998,Ochakiv
120.5,24.3,Tai Chung Kang
120.5,24.3,Taichung
58.583333,23.633333,Mina Qabus
58.583333,23.633333,Port Sultan Qaboos
54.00938,16.95246,Port Salalah
55.05,25.016667,Mina Jabal Ali
55.05,25.016667,Mina Jebel Ali
-69.60937,18.44394,Boca Chica
-14.19982,65.02737,Reydarfojordur
153.15216,-30.30176,Coffs Harbour
29.59716,36.1667,Kastelorizo
-8.8975,38.520389,Setubal
115.34511,-33.63806,Busselton
115.754611,-32.1,Port Coogee
25.15182,35.35209,Heraklion
-60.95734,14.07963,Rodney Bay
-5.61322,35.99411,Tarifa
